Date,Open,High,Low,Close,Adj Close,Volume
2022-01-24,200.199997,200.800003,187.899994,190.699997,188.164368,841688
2022-01-25,193.000000,194.300003,188.800003,188.800003,186.289642,483322
2022-01-26,190.199997,195.699997,189.500000,193.399994,190.828461,461035
2022-01-27,188.949997,194.949997,187.649994,193.800003,191.223160,433070
2022-01-28,192.550003,193.600006,189.750000,193.000000,190.433792,402928
2022-01-31,196.899994,198.350006,194.050003,197.449997,194.824615,409168
2022-02-01,199.449997,203.699997,199.449997,201.100006,198.426102,492351
2022-02-02,203.399994,206.899994,202.300003,204.899994,202.175552,414522
2022-02-03,203.500000,204.100006,196.050003,197.000000,194.380600,395446
2022-02-04,198.500000,198.649994,192.600006,193.149994,190.581787,342385
2022-02-07,194.899994,195.149994,192.100006,194.600006,192.012527,252876
2022-02-08,194.199997,195.300003,192.300003,194.800003,192.209854,265535
2022-02-09,197.000000,202.600006,196.550003,200.600006,197.932739,346934
2022-02-10,201.899994,202.199997,196.600006,199.350006,196.699356,281386
2022-02-11,195.850006,200.800003,195.649994,197.100006,194.479279,283853
2022-02-14,190.000000,193.399994,189.000000,193.100006,190.532471,464317
2022-02-15,188.800003,196.199997,185.149994,186.750000,184.266891,697273
2022-02-16,188.550003,189.300003,176.550003,183.000000,180.566757,866211
2022-02-17,183.000000,188.600006,183.000000,185.699997,183.230850,481029
2022-02-18,185.000000,187.399994,183.350006,185.949997,183.477524,470383
2022-02-21,187.250000,189.199997,180.449997,182.199997,179.777390,414082
2022-02-22,177.000000,187.000000,176.000000,184.949997,182.490829,373244
2022-02-23,185.399994,189.500000,184.600006,185.750000,183.280182,407621
2022-02-24,177.050003,185.250000,176.899994,182.500000,180.073395,698245
2022-02-25,184.600006,190.600006,184.149994,189.149994,186.634979,493438
2022-02-28,184.500000,190.399994,184.000000,188.300003,185.796280,627753
2022-03-01,186.699997,188.050003,179.600006,182.500000,180.073395,475787
2022-03-02,181.800003,187.399994,180.149994,184.500000,182.046814,621922
2022-03-03,183.000000,187.850006,183.000000,183.899994,181.454788,325850
2022-03-04,181.750000,184.000000,171.250000,171.250000,168.972992,916087
2022-03-07,166.000000,176.550003,164.199997,170.699997,168.430298,659421
2022-03-08,167.649994,175.199997,165.199997,166.550003,164.335480,662922
2022-03-09,171.899994,179.699997,168.800003,179.350006,176.965286,639077
2022-03-10,177.000000,178.899994,174.050003,174.750000,172.426453,333388
2022-03-11,174.800003,179.550003,171.699997,175.000000,172.673126,389210
2022-03-14,176.149994,180.550003,174.750000,178.300003,175.929245,325932
2022-03-15,177.000000,181.050003,174.949997,179.449997,177.063950,306618
2022-03-16,182.500000,189.600006,182.250000,187.899994,185.401596,469053
2022-03-17,188.649994,194.199997,187.600006,190.850006,188.312378,558616
2022-03-18,191.350006,195.149994,188.050003,195.149994,192.555191,924490
2022-03-21,192.699997,195.149994,191.350006,193.800003,191.223160,283677
2022-03-22,193.850006,195.250000,191.000000,193.500000,190.927139,292179
2022-03-23,194.949997,195.800003,190.550003,191.250000,188.707062,232043
2022-03-24,191.550003,192.649994,189.649994,189.699997,187.177658,289029
2022-03-25,189.699997,194.050003,189.000000,192.199997,189.644424,343987
2022-03-28,191.250000,196.699997,191.149994,194.300003,191.716507,328349
2022-03-29,196.550003,202.800003,195.750000,201.300003,198.623428,384466
2022-03-30,201.600006,201.800003,197.649994,200.300003,197.636734,394648
2022-03-31,203.500000,204.699997,201.199997,202.500000,199.807480,497849
2022-04-01,202.899994,203.500000,199.149994,199.850006,197.192719,278280
2022-04-04,201.300003,206.500000,199.800003,205.399994,202.668915,284781
2022-04-05,204.300003,206.000000,198.750000,200.800003,198.130081,350848
2022-04-06,199.149994,201.199997,190.399994,192.899994,190.335114,433482
2022-04-07,194.699997,195.000000,190.399994,190.649994,188.115036,274958
2022-04-08,193.250000,194.250000,189.449997,189.699997,187.177658,425523
2022-04-11,188.449997,191.100006,186.850006,189.449997,186.930984,342919
2022-04-12,187.350006,192.000000,186.199997,189.949997,187.424347,359310
2022-04-13,190.199997,191.149994,187.100006,188.800003,186.289642,253906
2022-04-14,189.800003,193.350006,189.550003,191.149994,188.608383,353247
2022-04-19,191.050003,191.050003,186.800003,187.800003,185.302933,293497
2022-04-20,188.800003,192.699997,188.649994,192.149994,189.595093,316060
2022-04-21,193.250000,197.250000,192.500000,195.199997,192.604538,235750
2022-04-22,192.100006,194.199997,190.399994,192.100006,189.545761,325837
2022-04-25,188.649994,190.649994,187.050003,188.000000,185.500275,342924
2022-04-26,189.600006,191.300003,184.800003,185.350006,182.885513,425142
2022-04-27,184.750000,188.199997,182.050003,186.500000,184.020218,375674
2022-04-28,192.050003,196.100006,191.850006,196.100006,193.492584,419224
2022-04-29,199.199997,200.899994,195.550003,196.100006,193.492584,363744
2022-05-02,194.199997,194.600006,187.250000,191.350006,188.805740,288096
2022-05-03,192.800003,195.350006,192.350006,194.050003,191.469833,264221
2022-05-04,195.000000,195.000000,190.350006,190.550003,188.016373,239480
2022-05-05,194.100006,195.899994,188.199997,189.350006,186.832321,292536
2022-05-06,188.800003,188.949997,180.800003,183.750000,181.306778,388263
2022-05-09,181.399994,183.300003,177.500000,177.750000,175.386566,330257
2022-05-10,180.699997,181.199997,176.600006,176.699997,174.350525,338523
2022-05-11,178.000000,180.649994,176.050003,179.699997,177.310623,380151
2022-05-12,175.000000,181.250000,174.050003,180.449997,178.050659,363027
2022-05-13,181.449997,185.250000,180.800003,184.250000,181.800140,238890
2022-05-16,183.800003,186.000000,180.850006,184.949997,182.490829,293179
2022-05-17,186.699997,189.899994,185.550003,187.600006,185.105591,301233
2022-05-18,187.500000,188.550003,181.899994,181.899994,179.481369,220255
2022-05-19,178.750000,179.550003,174.149994,178.350006,175.978592,399420
2022-05-20,179.000000,182.350006,177.949997,180.750000,178.346664,296366
2022-05-23,184.050003,184.050003,180.550003,184.000000,181.553452,277881
2022-05-24,182.199997,185.350006,181.649994,181.649994,179.234695,283349
2022-05-25,184.100006,184.800003,179.100006,182.449997,180.024063,224310
2022-05-26,182.600006,184.600006,180.899994,184.350006,181.898804,239923
