Date,Open,High,Low,Close,Adj Close,Volume
2022-07-12,2920.000000,2923.250000,2885.399902,2893.199951,2889.030762,1115524
2022-07-13,2949.000000,2968.949951,2926.050049,2941.199951,2936.961670,2153712
2022-07-14,2952.100098,2954.850098,2912.399902,2939.149902,2934.914551,882479
2022-07-15,2949.949951,2985.000000,2940.449951,2978.149902,2973.858398,1668006
2022-07-18,2994.750000,3025.000000,2988.399902,3017.850098,3013.501465,823390
2022-07-19,2983.449951,3023.000000,2978.149902,3019.100098,3014.749512,638171
2022-07-20,3033.000000,3044.699951,3000.000000,3006.449951,3002.117676,867436
2022-07-21,2981.000000,3084.949951,2981.000000,3066.100098,3061.681885,1184060
2022-07-22,3066.100098,3092.750000,3048.000000,3067.399902,3062.979736,1268141
2022-07-25,3069.500000,3117.199951,3051.649902,3104.949951,3100.475830,985844
2022-07-26,3096.000000,3149.800049,3053.000000,3108.500000,3104.020752,2876310
2022-07-27,3118.949951,3193.000000,3096.000000,3186.050049,3181.458984,1976407
2022-07-28,3198.000000,3280.000000,3182.000000,3272.399902,3267.684326,1332572
2022-07-29,3285.399902,3354.350098,3275.000000,3333.750000,3328.946045,1836550
2022-08-01,3340.050049,3355.000000,3314.500000,3324.550049,3319.759277,1076122
2022-08-02,3331.000000,3404.750000,3325.600098,3396.149902,3391.256104,1650536
2022-08-03,3404.000000,3448.000000,3371.250000,3439.649902,3434.693359,1169005
2022-08-04,3455.000000,3476.949951,3410.899902,3460.500000,3455.513428,981434
2022-08-05,3475.000000,3491.949951,3451.550049,3473.899902,3468.894043,792478
2022-08-08,3465.000000,3476.949951,3436.550049,3458.449951,3453.466309,724644
2022-08-10,3441.000000,3449.850098,3396.000000,3411.649902,3406.733643,1089295
2022-08-11,3450.000000,3477.949951,3390.000000,3405.199951,3400.292969,1410533
2022-08-12,3399.000000,3434.800049,3383.000000,3427.850098,3422.910645,548472
2022-08-16,3470.000000,3509.449951,3455.300049,3501.000000,3495.955078,911189
2022-08-17,3517.949951,3545.649902,3504.600098,3523.699951,3518.622314,817912
2022-08-18,3525.000000,3542.699951,3515.550049,3535.350098,3530.255615,599877
2022-08-19,3520.000000,3538.500000,3464.000000,3482.550049,3477.531738,581829
2022-08-22,3462.100098,3485.550049,3333.199951,3349.750000,3344.923096,2336567
2022-08-23,3333.000000,3383.949951,3316.850098,3356.600098,3351.763184,831446
2022-08-24,3339.600098,3385.000000,3302.000000,3378.850098,3373.981201,1182154
2022-08-25,3375.000000,3405.149902,3351.199951,3362.500000,3357.654541,615392
2022-08-26,3379.350098,3384.500000,3305.649902,3323.550049,3318.760742,1384783
2022-08-29,3247.000000,3348.350098,3236.699951,3343.250000,3338.432373,1031166
2022-08-30,3331.000000,3409.750000,3331.000000,3391.600098,3386.712891,1426459
2022-09-01,3315.000000,3474.399902,3315.000000,3446.550049,3441.583496,1417762
2022-09-02,3489.000000,3489.000000,3425.000000,3431.050049,3426.105957,740821
2022-09-05,3425.050049,3450.000000,3405.550049,3424.800049,3419.864990,518438
2022-09-06,3420.000000,3434.550049,3384.000000,3395.250000,3390.357422,540937
2022-09-07,3392.000000,3435.000000,3385.949951,3400.350098,3395.450195,682921
2022-09-08,3450.000000,3484.649902,3427.399902,3450.149902,3445.178223,1143090
2022-09-09,3483.699951,3483.699951,3433.449951,3441.850098,3436.890381,702805
2022-09-12,3441.850098,3453.649902,3423.000000,3432.199951,3427.254150,641280
2022-09-13,3432.000000,3459.000000,3414.649902,3422.199951,3417.268555,776044
2022-09-14,3380.000000,3448.500000,3380.000000,3438.949951,3433.994385,816678
2022-09-15,3440.000000,3458.750000,3389.100098,3395.399902,3390.507080,590182
2022-09-16,3412.399902,3420.000000,3309.550049,3322.550049,3317.762207,1598265
2022-09-19,3320.649902,3342.100098,3231.300049,3316.250000,3311.471191,1013563
2022-09-20,3335.600098,3410.000000,3334.000000,3393.199951,3388.310303,708184
2022-09-21,3405.000000,3424.899902,3348.000000,3356.050049,3351.213867,605378
2022-09-22,3356.050049,3440.000000,3315.649902,3436.000000,3431.048828,829396
2022-09-23,3435.000000,3437.949951,3382.699951,3395.250000,3390.357422,513370
2022-09-26,3370.000000,3468.000000,3354.000000,3438.050049,3433.095703,1429914
