Date,Open,High,Low,Close,Adj Close,Volume
2021-12-07,38.299999,38.849998,38.200001,38.500000,37.671764,31500355
2021-12-08,38.750000,39.450001,38.549999,39.349998,38.503475,41296620
2021-12-09,39.500000,39.900002,39.150002,39.500000,38.650249,35479922
2021-12-10,39.500000,41.049999,39.250000,40.750000,39.873360,52245056
2021-12-13,41.250000,41.400002,40.150002,40.250000,39.384117,46056603
2021-12-14,40.099998,40.450001,39.549999,40.150002,39.286270,40950927
2021-12-15,40.049999,40.450001,39.650002,39.750000,38.894875,30984077
2021-12-16,39.799999,40.200001,39.099998,39.400002,38.552402,34881495
2021-12-17,39.250000,39.400002,37.900002,38.000000,37.182522,47068060
2021-12-20,37.500000,37.650002,35.950001,36.750000,35.959412,55096010
2021-12-21,36.900002,37.599998,36.599998,36.950001,36.155109,60527831
2021-12-22,37.250000,38.000000,37.000000,37.450001,36.644352,37841483
2021-12-23,37.750000,38.250000,37.599998,38.000000,37.182522,35679028
2021-12-24,38.000000,38.150002,36.250000,36.849998,36.057259,57414841
2021-12-27,36.799999,37.349998,36.250000,37.250000,36.448654,42555204
2021-12-28,37.349998,37.599998,37.099998,37.299999,36.497578,34060388
2021-12-29,37.400002,37.500000,37.000000,37.150002,36.350807,32102072
2021-12-30,37.000000,37.400002,36.549999,37.150002,36.350807,69851127
2021-12-31,37.250000,37.599998,37.049999,37.299999,36.497578,31412356
2022-01-03,37.299999,38.150002,37.250000,38.000000,37.182522,36560565
2022-01-04,38.099998,38.650002,37.900002,38.349998,37.524990,40922358
2022-01-05,38.099998,39.049999,38.049999,38.750000,37.916386,46559579
2022-01-06,38.200001,39.099998,38.200001,38.799999,37.965309,43889477
2022-01-07,38.799999,39.549999,38.650002,38.900002,38.063160,45764582
2022-01-10,38.950001,40.750000,38.900002,40.349998,39.481964,77487214
2022-01-11,40.450001,40.599998,39.750000,39.950001,39.090572,40117267
2022-01-12,40.049999,40.450001,39.849998,40.000000,39.139496,27289110
2022-01-13,39.950001,40.650002,39.750000,40.200001,39.335194,38374630
2022-01-14,39.950001,40.349998,39.799999,40.150002,39.286270,28246979
2022-01-17,40.049999,40.500000,39.750000,39.849998,38.992722,28509122
2022-01-18,40.000000,40.200001,39.000000,39.099998,38.258854,44095230
2022-01-19,38.849998,40.150002,38.750000,40.000000,39.139496,44886428
2022-01-20,39.900002,40.450001,39.750000,40.000000,39.139496,38841491
2022-01-21,39.549999,39.750000,38.450001,38.799999,37.965309,48283808
2022-01-24,38.799999,39.049999,37.299999,38.000000,37.182522,51367085
2022-01-25,37.900002,39.549999,37.599998,39.400002,38.552402,54401085
2022-01-27,39.000000,41.450001,38.799999,41.150002,40.264755,120678533
2022-01-28,42.099998,42.400002,40.700001,40.849998,39.971207,116265760
2022-01-31,41.099998,41.849998,40.849998,41.549999,40.656151,65358800
2022-02-01,41.799999,42.000000,40.299999,41.299999,40.411530,83578352
2022-02-02,41.299999,43.000000,41.200001,42.799999,41.879257,111715210
2022-02-03,42.900002,43.349998,42.349998,42.599998,41.683559,85013403
2022-02-04,42.500000,42.900002,41.349998,41.500000,40.607227,57040478
2022-02-07,41.500000,43.000000,41.299999,41.700001,40.802925,94193766
2022-02-08,41.900002,42.200001,40.549999,42.000000,41.096470,82898920
2022-02-09,42.099998,42.200001,41.299999,41.599998,40.705074,36405347
2022-02-10,41.700001,41.799999,40.700001,40.799999,39.922283,34712483
2022-02-11,40.599998,40.750000,39.599998,39.750000,38.894875,38771131
2022-02-14,38.099998,38.400002,37.000000,37.099998,36.301880,68821970
2022-02-15,37.400002,38.549999,36.799999,38.400002,37.573917,53556498
2022-02-16,38.799999,39.099998,38.450001,38.549999,37.720688,58312435
2022-02-17,38.500000,38.750000,37.900002,38.049999,37.231445,37538172
2022-02-18,37.849998,38.400002,37.599998,37.750000,36.937897,39630801
2022-02-21,37.549999,37.799999,37.200001,37.500000,36.693275,34670090
2022-02-22,36.799999,37.349998,36.500000,37.200001,36.399731,37187228
2022-02-23,37.200001,38.000000,37.200001,37.349998,36.546501,36877066
2022-02-24,35.950001,36.400002,31.750000,32.000000,31.311596,189980575
2022-02-25,33.799999,36.750000,33.549999,34.950001,34.198135,189336639
2022-02-28,34.150002,35.150002,34.049999,34.900002,34.149212,94949907
2022-03-02,34.400002,35.549999,34.299999,35.349998,34.589527,69515457
2022-03-03,35.900002,36.049999,34.849998,35.099998,34.344906,52337879
2022-03-04,34.750000,35.400002,34.500000,34.599998,33.855663,56689130
2022-03-07,33.950001,34.700001,33.349998,34.200001,33.464268,62092259
2022-03-08,34.200001,35.150002,33.950001,34.900002,34.149212,64860676
2022-03-09,35.349998,35.750000,34.849998,35.599998,34.834148,69650320
2022-03-10,36.299999,36.799999,35.700001,35.950001,35.176620,70426564
2022-03-11,35.799999,36.450001,35.599998,36.250000,35.470169,42340369
2022-03-14,36.299999,36.900002,35.799999,36.799999,36.008335,54669854
2022-03-15,36.900002,37.200001,35.900002,36.000000,35.225544,50789501
2022-03-16,35.799999,36.349998,35.650002,35.900002,35.127697,48492102
2022-03-17,36.299999,36.400002,35.900002,36.000000,35.225544,39001545
2022-03-21,36.099998,36.200001,35.549999,35.700001,34.931999,28291811
2022-03-22,35.700001,35.849998,34.950001,35.599998,34.834148,46470194
2022-03-23,35.849998,36.450001,35.599998,35.700001,34.931999,46357008
2022-03-24,35.750000,36.000000,35.500000,35.549999,34.785225,27969611
2022-03-25,35.599998,35.849998,35.250000,35.400002,34.638454,29182192
2022-03-28,35.400002,35.849998,34.799999,35.650002,34.883076,49502255
2022-03-29,36.000000,36.000000,34.849998,34.950001,34.198135,47346926
2022-03-30,35.400002,35.500000,34.950001,35.049999,34.295982,46240651
2022-03-31,35.150002,35.299999,34.950001,35.049999,34.295982,33939694
2022-04-01,35.099998,36.450001,35.000000,36.349998,35.568016,53967690
2022-04-04,36.450001,37.099998,36.250000,36.900002,36.106186,56228869
2022-04-05,37.000000,37.500000,36.700001,36.950001,36.155109,40801381
2022-04-06,36.799999,37.900002,36.700001,37.599998,36.791122,44241731
2022-04-07,37.700001,38.500000,37.299999,37.450001,36.644352,61740174
2022-04-08,37.599998,37.950001,37.500000,37.750000,36.937897,28343556
2022-04-11,37.650002,38.000000,37.400002,37.450001,36.644352,28770137
2022-04-12,37.349998,37.400002,36.250000,36.750000,35.959412,39061333
2022-04-13,36.849998,37.150002,36.599998,36.650002,35.861565,22607254
2022-04-18,36.400002,36.400002,35.700001,36.200001,35.421242,29188725
2022-04-19,36.400002,36.599998,35.200001,35.700001,34.931999,31729898
2022-04-20,35.849998,36.049999,35.450001,35.700001,34.931999,24765890
2022-04-21,36.000000,36.150002,35.799999,35.950001,35.176620,19283074
